task No.,task_name,execution_time,resource_load,earliest_time,latest_time
1576,task_1576,14,0.011,828,1328
1577,task_1577,8,0.006,961,1192
1578,task_1578,10,0.012,1248,1291
1579,task_1579,9,0.008,620,1352
1580,task_1580,13,0.013,136,689
1581,task_1581,5,0.007,518,1131
1582,task_1582,11,0.007,1023,1343
1583,task_1583,10,0.009,56,400
1584,task_1584,5,0.011,336,760
1585,task_1585,13,0.011,736,1427
1586,task_1586,6,0.012,499,1249
1587,task_1587,14,0.009,770,856
1588,task_1588,10,0.008,1289,1419
1589,task_1589,12,0.013,774,996
1590,task_1590,7,0.007,478,1359
1591,task_1591,8,0.012,76,847
1592,task_1592,11,0.006,1362,1434
1593,task_1593,13,0.013,1344,1429
1594,task_1594,14,0.005,822,961
1595,task_1595,5,0.008,306,1183
1596,task_1596,8,0.006,415,1358
1597,task_1597,10,0.008,278,1323
1598,task_1598,10,0.014,79,1153
1599,task_1599,12,0.007,557,729
1600,task_1600,11,0.006,682,789
1601,task_1601,5,0.011,75,1005
1602,task_1602,6,0.014,901,1326
1603,task_1603,6,0.012,506,1272
1604,task_1604,12,0.011,661,714
1605,task_1605,7,0.009,1057,1105
1606,task_1606,9,0.006,730,792
1607,task_1607,10,0.007,169,879
1608,task_1608,14,0.008,297,942
1609,task_1609,7,0.01,884,1382
1610,task_1610,9,0.008,692,920
1611,task_1611,8,0.007,1273,1408
1612,task_1612,12,0.012,152,311
1613,task_1613,9,0.008,203,779
1614,task_1614,12,0.012,696,860
1615,task_1615,6,0.012,938,1320
1616,task_1616,6,0.012,410,488
1617,task_1617,6,0.012,153,504
1618,task_1618,13,0.013,1283,1424
1619,task_1619,7,0.006,476,653
1620,task_1620,9,0.008,969,1348
1621,task_1621,13,0.012,381,1180
1622,task_1622,9,0.011,532,1312
1623,task_1623,9,0.006,1288,1343
1624,task_1624,7,0.007,1377,1402
1625,task_1625,8,0.012,535,1430
1626,task_1626,7,0.013,121,605
1627,task_1627,12,0.013,86,468
1628,task_1628,10,0.01,1365,1388
1629,task_1629,12,0.007,1236,1302
1630,task_1630,6,0.008,1285,1435
1631,task_1631,7,0.011,194,682
1632,task_1632,7,0.012,720,1405
1633,task_1633,8,0.005,37,869
1634,task_1634,12,0.008,1159,1219
1635,task_1635,13,0.008,1366,1421
1636,task_1636,11,0.011,302,766
1637,task_1637,10,0.011,890,1212
1638,task_1638,6,0.01,483,1206
1639,task_1639,8,0.005,1023,1332
1640,task_1640,6,0.011,577,938
1641,task_1641,11,0.008,776,1186
1642,task_1642,12,0.012,1340,1405
1643,task_1643,9,0.009,629,1256
1644,task_1644,7,0.01,474,997
1645,task_1645,10,0.007,1045,1293
1646,task_1646,11,0.011,1363,1435
1647,task_1647,10,0.013,257,865
1648,task_1648,9,0.008,810,1064
1649,task_1649,10,0.01,1194,1408
1650,task_1650,8,0.012,877,931
1651,task_1651,10,0.014,1372,1421
1652,task_1652,10,0.013,796,1435
1653,task_1653,10,0.007,874,1382
1654,task_1654,14,0.014,1280,1364
1655,task_1655,8,0.009,1170,1329
1656,task_1656,7,0.012,825,1260
1657,task_1657,6,0.005,306,1157
1658,task_1658,13,0.014,1152,1221
1659,task_1659,13,0.007,374,807
1660,task_1660,13,0.006,73,600
1661,task_1661,13,0.008,1375,1434
1662,task_1662,8,0.012,416,733
1663,task_1663,14,0.005,215,330
1664,task_1664,7,0.008,1191,1399
1665,task_1665,11,0.006,1294,1373
1666,task_1666,5,0.008,102,837
1667,task_1667,8,0.006,1329,1411
1668,task_1668,7,0.008,727,1173
1669,task_1669,14,0.01,784,1303
1670,task_1670,7,0.007,1266,1346
1671,task_1671,11,0.013,342,441
1672,task_1672,7,0.011,1074,1226
1673,task_1673,13,0.005,252,403
1674,task_1674,12,0.013,1145,1307
1675,task_1675,12,0.009,1274,1416
1676,task_1676,12,0.006,1008,1262
1677,task_1677,12,0.006,867,936
1678,task_1678,14,0.014,924,1296
1679,task_1679,12,0.005,473,1438
1680,task_1680,6,0.011,1372,1426
1681,task_1681,6,0.013,1081,1221
1682,task_1682,12,0.013,1008,1105
1683,task_1683,13,0.008,388,1257
1684,task_1684,14,0.013,1364,1423
1685,task_1685,14,0.014,795,1239
1686,task_1686,5,0.01,417,688
1687,task_1687,14,0.006,222,701
1688,task_1688,11,0.006,358,1185
1689,task_1689,5,0.005,401,767
1690,task_1690,12,0.006,16,731
1691,task_1691,7,0.012,1111,1148
1692,task_1692,6,0.005,423,1192
1693,task_1693,6,0.014,278,1260
1694,task_1694,5,0.013,506,1210
1695,task_1695,6,0.007,572,1007
1696,task_1696,11,0.007,1300,1405
1697,task_1697,10,0.006,244,541
1698,task_1698,11,0.011,575,1033
1699,task_1699,12,0.012,456,1402
1700,task_1700,12,0.011,837,1212
1701,task_1701,9,0.008,805,1019
1702,task_1702,6,0.011,501,1305
1703,task_1703,8,0.007,60,1243
1704,task_1704,14,0.005,1392,1425
1705,task_1705,14,0.008,926,1186
1706,task_1706,14,0.014,674,1287
1707,task_1707,9,0.006,804,850
1708,task_1708,14,0.009,1331,1372
1709,task_1709,10,0.011,1274,1337
1710,task_1710,5,0.005,689,990
1711,task_1711,9,0.007,1116,1306
1712,task_1712,7,0.011,537,1329
1713,task_1713,8,0.005,414,1210
1714,task_1714,5,0.013,1147,1367
1715,task_1715,6,0.01,1005,1367
1716,task_1716,5,0.006,377,1342
1717,task_1717,6,0.007,510,963
1718,task_1718,13,0.005,287,1357
1719,task_1719,14,0.014,1031,1163
1720,task_1720,5,0.009,460,1219
1721,task_1721,9,0.006,1133,1360
1722,task_1722,8,0.014,707,1127
1723,task_1723,8,0.008,1025,1359
1724,task_1724,7,0.014,513,1063
1725,task_1725,6,0.01,496,525
1726,task_1726,12,0.01,880,906
1727,task_1727,12,0.012,300,807
1728,task_1728,7,0.011,729,1275
1729,task_1729,14,0.01,640,867
1730,task_1730,5,0.008,679,835
1731,task_1731,9,0.005,932,998
1732,task_1732,14,0.012,1049,1314
1733,task_1733,9,0.006,430,1270
1734,task_1734,12,0.007,34,973
1735,task_1735,12,0.012,763,1106
1736,task_1736,5,0.006,912,1023
1737,task_1737,10,0.007,1184,1266
1738,task_1738,6,0.013,326,1338
1739,task_1739,9,0.005,164,456
1740,task_1740,10,0.009,775,1426
1741,task_1741,9,0.005,1262,1344
1742,task_1742,14,0.005,1208,1378
1743,task_1743,9,0.007,23,640
1744,task_1744,9,0.012,1197,1358
1745,task_1745,12,0.011,1370,1419
1746,task_1746,11,0.01,722,1020
1747,task_1747,11,0.01,67,421
1748,task_1748,14,0.009,729,1399
1749,task_1749,10,0.009,348,640
1750,task_1750,14,0.011,1032,1091
1751,task_1751,12,0.012,835,1027
1752,task_1752,13,0.014,815,975
1753,task_1753,6,0.009,621,952
1754,task_1754,14,0.009,1001,1200
1755,task_1755,9,0.006,222,631
1756,task_1756,10,0.012,640,1205
1757,task_1757,8,0.01,1379,1405
1758,task_1758,7,0.011,480,1265
1759,task_1759,9,0.012,1106,1298
1760,task_1760,11,0.01,765,965
1761,task_1761,14,0.012,1320,1433
1762,task_1762,5,0.014,292,569
1763,task_1763,12,0.008,462,1030
1764,task_1764,12,0.01,1243,1432
1765,task_1765,11,0.01,916,1134
1766,task_1766,10,0.011,595,1373
1767,task_1767,9,0.01,1359,1381
1768,task_1768,11,0.005,649,1135
1769,task_1769,6,0.012,492,1241
1770,task_1770,12,0.01,1144,1317
1771,task_1771,11,0.01,957,1377
1772,task_1772,12,0.005,310,413
1773,task_1773,6,0.009,812,1192
1774,task_1774,12,0.006,789,886
1775,task_1775,9,0.011,823,908
1776,task_1776,9,0.011,173,264
1777,task_1777,11,0.012,124,862
1778,task_1778,14,0.012,194,1225
1779,task_1779,8,0.007,185,571
1780,task_1780,8,0.009,456,784
1781,task_1781,14,0.007,192,1000
1782,task_1782,14,0.008,1036,1289
1783,task_1783,9,0.011,823,1205
1784,task_1784,14,0.011,273,845
1785,task_1785,6,0.005,1156,1186
1786,task_1786,11,0.007,1285,1371
1787,task_1787,8,0.009,51,1326
1788,task_1788,9,0.01,629,1357
1789,task_1789,10,0.005,1258,1328
1790,task_1790,5,0.005,1036,1238
1791,task_1791,6,0.01,608,973
1792,task_1792,5,0.009,1107,1207
1793,task_1793,11,0.009,0,1370
1794,task_1794,9,0.014,451,669
1795,task_1795,11,0.012,1385,1432
1796,task_1796,7,0.012,560,1129
1797,task_1797,12,0.011,850,959
1798,task_1798,8,0.006,1246,1330
1799,task_1799,14,0.008,53,733
1800,task_1800,7,0.009,653,1375
1801,task_1801,8,0.007,30,419
1802,task_1802,10,0.011,1113,1331
1803,task_1803,7,0.01,353,1117
1804,task_1804,6,0.007,672,982
1805,task_1805,11,0.007,647,801
1806,task_1806,9,0.006,687,1293
1807,task_1807,14,0.008,676,990
1808,task_1808,12,0.008,1015,1075
1809,task_1809,12,0.013,107,833
1810,task_1810,13,0.008,918,1130
1811,task_1811,10,0.005,652,712
1812,task_1812,8,0.005,249,1362
1813,task_1813,9,0.01,651,1089
1814,task_1814,14,0.005,79,220
1815,task_1815,12,0.006,121,964
1816,task_1816,5,0.013,1172,1261
1817,task_1817,7,0.006,1072,1287
1818,task_1818,6,0.013,223,1246
1819,task_1819,10,0.009,529,1051
1820,task_1820,7,0.008,1108,1394
1821,task_1821,9,0.011,416,685
1822,task_1822,13,0.011,527,606
1823,task_1823,11,0.012,858,1075
1824,task_1824,14,0.01,478,1405
1825,task_1825,5,0.008,1390,1414
1826,task_1826,13,0.009,1291,1420
1827,task_1827,9,0.014,102,534
1828,task_1828,9,0.006,114,653
1829,task_1829,13,0.013,1276,1309
1830,task_1830,7,0.009,144,378
1831,task_1831,9,0.012,727,1329
1832,task_1832,11,0.011,1279,1360
1833,task_1833,7,0.008,655,856
1834,task_1834,14,0.01,966,1259
1835,task_1835,5,0.008,183,960
1836,task_1836,6,0.01,440,1166
1837,task_1837,6,0.005,1002,1188
1838,task_1838,9,0.011,569,1435
1839,task_1839,7,0.011,813,1349
1840,task_1840,13,0.01,842,1239
1841,task_1841,13,0.014,1145,1216
1842,task_1842,9,0.014,841,1003
1843,task_1843,9,0.005,45,738
1844,task_1844,14,0.01,1269,1407
1845,task_1845,13,0.009,745,1307
1846,task_1846,14,0.01,51,504
1847,task_1847,9,0.013,463,1006
1848,task_1848,11,0.007,210,1261
1849,task_1849,6,0.013,1328,1396
1850,task_1850,7,0.005,431,1239
1851,task_1851,5,0.006,869,1264
1852,task_1852,12,0.012,643,861
1853,task_1853,7,0.011,375,665
1854,task_1854,12,0.014,319,545
1855,task_1855,14,0.007,1184,1286
1856,task_1856,12,0.008,498,878
1857,task_1857,12,0.012,778,1257
1858,task_1858,9,0.009,835,1369
1859,task_1859,5,0.013,226,1416
1860,task_1860,7,0.012,879,1013
1861,task_1861,8,0.006,1201,1248
1862,task_1862,9,0.009,483,754
1863,task_1863,6,0.011,975,1422
1864,task_1864,8,0.012,705,904
1865,task_1865,8,0.014,1057,1339
1866,task_1866,11,0.012,455,1387
1867,task_1867,6,0.005,514,548
1868,task_1868,7,0.014,407,584
1869,task_1869,12,0.005,722,1356
1870,task_1870,14,0.01,258,413
1871,task_1871,8,0.008,991,1077
1872,task_1872,9,0.014,519,611
1873,task_1873,13,0.014,1316,1356
1874,task_1874,6,0.007,794,956
1875,task_1875,11,0.011,56,429
1876,task_1876,14,0.011,943,1078
1877,task_1877,7,0.012,750,1410
1878,task_1878,10,0.009,498,779
1879,task_1879,8,0.006,793,1021
1880,task_1880,12,0.009,644,1408
1881,task_1881,6,0.011,374,647
1882,task_1882,13,0.008,344,1417
1883,task_1883,11,0.012,903,1367
1884,task_1884,10,0.009,964,1390
1885,task_1885,5,0.012,202,1168
1886,task_1886,8,0.008,834,1115
1887,task_1887,10,0.01,55,504
1888,task_1888,11,0.007,77,593
1889,task_1889,8,0.014,397,448
1890,task_1890,7,0.01,809,1322
1891,task_1891,14,0.01,799,871
1892,task_1892,8,0.011,971,1267
1893,task_1893,12,0.008,1060,1391
1894,task_1894,12,0.008,1033,1067
1895,task_1895,7,0.006,269,680
1896,task_1896,14,0.01,1343,1415
1897,task_1897,7,0.011,1060,1409
1898,task_1898,7,0.007,419,1036
1899,task_1899,6,0.011,1206,1406
1900,task_1900,11,0.01,429,602
1901,task_1901,6,0.012,1145,1304
1902,task_1902,9,0.013,940,1188
1903,task_1903,14,0.006,950,994
1904,task_1904,6,0.007,11,1391
1905,task_1905,13,0.008,168,870
1906,task_1906,8,0.013,566,1219
1907,task_1907,10,0.014,231,277
1908,task_1908,5,0.005,793,1060
1909,task_1909,6,0.011,78,748
1910,task_1910,10,0.013,1007,1424
1911,task_1911,11,0.009,349,511
1912,task_1912,13,0.013,550,1204
1913,task_1913,11,0.007,649,1321
1914,task_1914,10,0.01,1268,1370
1915,task_1915,6,0.013,322,606
1916,task_1916,12,0.009,558,1180
1917,task_1917,8,0.009,172,1043
1918,task_1918,12,0.008,429,1304
1919,task_1919,12,0.008,878,945
1920,task_1920,9,0.011,800,1123
1921,task_1921,14,0.014,134,884
1922,task_1922,5,0.009,1177,1436
1923,task_1923,5,0.01,150,525
1924,task_1924,14,0.008,116,1319
1925,task_1925,8,0.007,187,481
1926,task_1926,13,0.013,428,488
1927,task_1927,14,0.006,1327,1409
1928,task_1928,7,0.012,1208,1316
1929,task_1929,7,0.01,427,847
1930,task_1930,14,0.008,524,719
1931,task_1931,5,0.01,486,1227
1932,task_1932,6,0.007,1094,1323
1933,task_1933,8,0.012,135,935
1934,task_1934,9,0.009,89,1306
1935,task_1935,8,0.009,143,169
1936,task_1936,6,0.012,229,1412
1937,task_1937,11,0.011,788,1150
1938,task_1938,8,0.012,409,1114
1939,task_1939,7,0.006,883,1342
1940,task_1940,5,0.007,763,1279
1941,task_1941,8,0.007,677,909
1942,task_1942,9,0.013,500,1160
1943,task_1943,10,0.012,1106,1210
1944,task_1944,10,0.009,855,1275
1945,task_1945,6,0.011,1032,1269
1946,task_1946,11,0.013,1077,1142
1947,task_1947,5,0.012,720,1227
1948,task_1948,7,0.006,932,1411
1949,task_1949,6,0.01,1314,1403
1950,task_1950,7,0.012,308,1048
1951,task_1951,8,0.011,1057,1404
1952,task_1952,8,0.014,99,787
1953,task_1953,9,0.011,482,1428
1954,task_1954,5,0.009,122,757
1955,task_1955,12,0.008,1209,1265
1956,task_1956,6,0.009,705,1058
1957,task_1957,13,0.008,980,1405
1958,task_1958,12,0.009,328,1048
1959,task_1959,13,0.008,1148,1365
1960,task_1960,5,0.012,288,888
1961,task_1961,14,0.009,502,546
1962,task_1962,5,0.005,1236,1351
1963,task_1963,5,0.014,978,1330
1964,task_1964,11,0.01,247,927
1965,task_1965,14,0.006,265,333
1966,task_1966,11,0.014,1395,1427
1967,task_1967,12,0.01,106,209
1968,task_1968,14,0.011,164,851
1969,task_1969,9,0.013,1317,1361
1970,task_1970,12,0.014,737,1119
1971,task_1971,13,0.009,1121,1368
1972,task_1972,7,0.006,1115,1191
1973,task_1973,10,0.007,1355,1385
1974,task_1974,14,0.011,396,1415
1975,task_1975,7,0.008,246,270
1976,task_1976,10,0.008,402,450
1977,task_1977,8,0.011,1240,1375
1978,task_1978,8,0.006,953,1364
1979,task_1979,5,0.013,748,958
1980,task_1980,5,0.008,579,662
1981,task_1981,5,0.008,1098,1407
1982,task_1982,7,0.01,935,1057
1983,task_1983,9,0.011,1003,1378
1984,task_1984,10,0.01,1333,1402
1985,task_1985,11,0.012,462,551
1986,task_1986,7,0.012,1298,1397
1987,task_1987,8,0.01,1044,1279
1988,task_1988,11,0.013,31,848
1989,task_1989,6,0.011,298,347
1990,task_1990,14,0.012,339,985
1991,task_1991,6,0.013,1033,1303
1992,task_1992,11,0.013,883,1245
1993,task_1993,5,0.005,588,867
1994,task_1994,6,0.014,495,644
1995,task_1995,6,0.005,468,1061
1996,task_1996,7,0.005,1392,1437
1997,task_1997,5,0.012,677,1409
1998,task_1998,11,0.013,885,1435
1999,task_1999,14,0.005,1246,1280
2000,task_2000,13,0.007,536,1233
2001,task_2001,6,0.007,907,1117
2002,task_2002,9,0.011,908,1186
2003,task_2003,5,0.009,390,1014
2004,task_2004,10,0.009,140,1030
2005,task_2005,8,0.014,1310,1404
2006,task_2006,5,0.012,358,1324
2007,task_2007,7,0.014,735,1305
2008,task_2008,5,0.013,1050,1408
2009,task_2009,7,0.005,1201,1257
2010,task_2010,12,0.008,1197,1290
2011,task_2011,6,0.009,623,1415
2012,task_2012,12,0.012,1375,1399
2013,task_2013,10,0.01,1121,1175
2014,task_2014,13,0.01,1092,1348
2015,task_2015,9,0.014,850,1185
2016,task_2016,11,0.012,597,807
2017,task_2017,9,0.006,1033,1115
2018,task_2018,7,0.014,363,1287
2019,task_2019,14,0.01,1046,1236
2020,task_2020,5,0.005,1004,1248
2021,task_2021,8,0.011,630,736
2022,task_2022,12,0.008,1367,1420
2023,task_2023,9,0.01,1015,1353
2024,task_2024,9,0.009,1263,1316
2025,task_2025,8,0.014,1234,1413
2026,task_2026,9,0.005,632,867
2027,task_2027,13,0.009,294,993
2028,task_2028,12,0.013,147,999
2029,task_2029,6,0.007,1332,1368
2030,task_2030,10,0.005,707,812
2031,task_2031,13,0.01,16,637
2032,task_2032,11,0.012,1396,1422
2033,task_2033,10,0.013,289,581
2034,task_2034,12,0.013,277,479
2035,task_2035,8,0.007,1167,1415
2036,task_2036,11,0.014,1123,1192
2037,task_2037,7,0.007,905,1175
2038,task_2038,12,0.009,44,938
2039,task_2039,11,0.005,1015,1418
2040,task_2040,9,0.011,783,993
2041,task_2041,8,0.011,342,911
2042,task_2042,5,0.009,736,1427
2043,task_2043,8,0.01,1220,1360
2044,task_2044,14,0.008,304,452
2045,task_2045,5,0.012,58,167
2046,task_2046,11,0.01,1077,1271
2047,task_2047,9,0.006,182,215
2048,task_2048,7,0.013,566,1354
2049,task_2049,11,0.009,3,49
2050,task_2050,5,0.006,832,1187
2051,task_2051,7,0.011,798,1012
2052,task_2052,8,0.012,1398,1424
2053,task_2053,11,0.012,996,1319
2054,task_2054,8,0.012,1035,1131
2055,task_2055,12,0.013,824,1273
2056,task_2056,5,0.005,593,1134
2057,task_2057,11,0.007,1203,1415
2058,task_2058,10,0.007,98,1098
2059,task_2059,10,0.011,981,1276
2060,task_2060,7,0.009,380,769
2061,task_2061,10,0.013,866,1274
2062,task_2062,7,0.006,223,1332
2063,task_2063,11,0.012,635,759
2064,task_2064,10,0.011,354,645
2065,task_2065,5,0.013,1060,1345
2066,task_2066,11,0.005,504,1005
2067,task_2067,13,0.014,470,726
2068,task_2068,5,0.006,432,996
2069,task_2069,13,0.013,228,1144
2070,task_2070,6,0.012,672,880
2071,task_2071,9,0.006,1023,1313
2072,task_2072,7,0.008,1256,1423
2073,task_2073,11,0.01,592,1037
2074,task_2074,7,0.009,274,1225
2075,task_2075,13,0.014,1390,1424
2076,task_2076,11,0.013,146,293
2077,task_2077,7,0.014,973,1265
2078,task_2078,14,0.009,616,657
2079,task_2079,12,0.013,529,572
2080,task_2080,14,0.008,314,870
2081,task_2081,11,0.012,560,857
2082,task_2082,8,0.009,1303,1379
2083,task_2083,8,0.011,353,414
2084,task_2084,13,0.01,509,1082
2085,task_2085,9,0.013,464,639
2086,task_2086,10,0.012,418,1409
2087,task_2087,5,0.006,479,1435
2088,task_2088,14,0.012,1288,1373
2089,task_2089,6,0.012,547,1397
2090,task_2090,11,0.013,878,1151
2091,task_2091,8,0.012,821,1098
2092,task_2092,9,0.011,281,921
2093,task_2093,13,0.008,87,1389
2094,task_2094,7,0.012,1334,1393
2095,task_2095,9,0.013,1251,1321
2096,task_2096,9,0.014,1137,1361
2097,task_2097,5,0.008,191,618
2098,task_2098,5,0.008,1239,1437
2099,task_2099,6,0.008,1316,1363
2100,task_2100,14,0.011,643,1363
2101,task_2101,10,0.007,571,1267
2102,task_2102,14,0.005,1385,1431
2103,task_2103,6,0.012,728,1395
2104,task_2104,12,0.011,741,1402
2105,task_2105,12,0.013,1309,1335
2106,task_2106,7,0.013,782,1384
2107,task_2107,12,0.005,851,1311
2108,task_2108,13,0.008,160,1155
2109,task_2109,12,0.009,1048,1253
2110,task_2110,14,0.011,825,995
2111,task_2111,6,0.011,1391,1410
2112,task_2112,12,0.009,525,581
2113,task_2113,10,0.005,890,1383
2114,task_2114,6,0.011,524,866
2115,task_2115,5,0.006,971,1436
2116,task_2116,6,0.013,1383,1424
2117,task_2117,14,0.009,20,906
2118,task_2118,5,0.009,406,1052
2119,task_2119,5,0.014,291,1333
2120,task_2120,13,0.007,1047,1255
2121,task_2121,8,0.007,453,627
2122,task_2122,8,0.009,1198,1358
2123,task_2123,6,0.009,549,1150
2124,task_2124,13,0.008,1367,1429
2125,task_2125,12,0.01,880,986
2126,task_2126,6,0.012,506,858
2127,task_2127,5,0.007,245,484
2128,task_2128,6,0.011,1089,1215
2129,task_2129,6,0.01,339,492
2130,task_2130,5,0.011,406,777
2131,task_2131,14,0.012,159,703
2132,task_2132,6,0.007,1148,1276
2133,task_2133,11,0.006,1367,1405
2134,task_2134,7,0.008,432,673
2135,task_2135,10,0.009,301,1242
2136,task_2136,5,0.007,356,1101
2137,task_2137,5,0.006,1000,1068
2138,task_2138,14,0.008,736,1153
2139,task_2139,11,0.013,1113,1147
2140,task_2140,14,0.007,993,1281
2141,task_2141,9,0.014,79,125
2142,task_2142,13,0.005,1042,1170
2143,task_2143,5,0.005,544,1437
2144,task_2144,7,0.007,469,1255
2145,task_2145,13,0.01,1273,1305
2146,task_2146,8,0.009,369,653
2147,task_2147,13,0.009,749,1105
2148,task_2148,7,0.009,545,865
2149,task_2149,14,0.011,681,1294
2150,task_2150,12,0.008,511,554
2151,task_2151,7,0.005,1358,1396
2152,task_2152,6,0.007,391,1118
2153,task_2153,11,0.005,328,529
2154,task_2154,13,0.006,666,1264
2155,task_2155,13,0.006,971,1214
2156,task_2156,9,0.005,1152,1185
2157,task_2157,12,0.012,950,1196
2158,task_2158,9,0.005,998,1103
2159,task_2159,9,0.005,417,1339
2160,task_2160,9,0.01,473,527
2161,task_2161,6,0.014,714,1175
2162,task_2162,6,0.009,688,1296
2163,task_2163,6,0.01,1145,1368
2164,task_2164,9,0.011,414,814
2165,task_2165,11,0.011,404,1180
2166,task_2166,9,0.013,103,618
2167,task_2167,7,0.008,1023,1087
2168,task_2168,9,0.005,171,545
2169,task_2169,6,0.008,638,1376
2170,task_2170,11,0.009,1066,1432
2171,task_2171,7,0.012,390,616
2172,task_2172,5,0.011,1302,1377
2173,task_2173,11,0.011,1019,1296
2174,task_2174,12,0.013,1294,1348
2175,task_2175,7,0.012,261,1134
2176,task_2176,14,0.012,1096,1301
2177,task_2177,12,0.011,1305,1349
2178,task_2178,14,0.005,661,1162
2179,task_2179,11,0.01,399,546
2180,task_2180,9,0.007,668,854
2181,task_2181,8,0.01,993,1098
2182,task_2182,13,0.014,87,1116
2183,task_2183,5,0.009,837,1371
2184,task_2184,9,0.007,1396,1429
2185,task_2185,10,0.01,834,975
2186,task_2186,7,0.014,1245,1412
2187,task_2187,12,0.009,615,1141
2188,task_2188,12,0.014,630,826
2189,task_2189,13,0.012,734,1183
2190,task_2190,7,0.005,1137,1408
2191,task_2191,13,0.008,966,1077
2192,task_2192,7,0.011,602,1237
2193,task_2193,9,0.014,785,1212
2194,task_2194,14,0.009,237,913
2195,task_2195,5,0.009,512,1006
2196,task_2196,14,0.006,1279,1364
2197,task_2197,13,0.009,908,1437
2198,task_2198,9,0.006,293,1369
2199,task_2199,14,0.009,1244,1423
2200,task_2200,5,0.013,57,1180
2201,task_2201,7,0.008,860,1096
2202,task_2202,7,0.01,1355,1389
2203,task_2203,9,0.007,782,1030
2204,task_2204,6,0.006,635,713
2205,task_2205,14,0.012,481,671
2206,task_2206,12,0.011,1237,1331
2207,task_2207,6,0.009,1298,1421
2208,task_2208,11,0.011,204,299
2209,task_2209,7,0.009,178,1083
2210,task_2210,11,0.011,1030,1254
2211,task_2211,9,0.01,205,1139
2212,task_2212,7,0.009,910,1177
2213,task_2213,5,0.008,588,1033
2214,task_2214,14,0.008,436,665
2215,task_2215,11,0.008,933,1414
2216,task_2216,11,0.01,104,828
2217,task_2217,12,0.007,805,1426
2218,task_2218,8,0.006,188,965
2219,task_2219,5,0.01,25,810
2220,task_2220,13,0.008,1242,1272
2221,task_2221,12,0.007,1043,1144
2222,task_2222,13,0.014,420,735
2223,task_2223,5,0.005,923,1383
2224,task_2224,13,0.01,506,1325
2225,task_2225,8,0.008,1087,1391
2226,task_2226,9,0.01,950,1347
2227,task_2227,7,0.007,641,779
2228,task_2228,14,0.009,590,976
2229,task_2229,6,0.007,1236,1264
2230,task_2230,11,0.013,803,1327
2231,task_2231,8,0.011,999,1195
2232,task_2232,7,0.009,500,768
2233,task_2233,11,0.01,404,895
2234,task_2234,14,0.005,489,1178
2235,task_2235,13,0.009,342,400
2236,task_2236,5,0.007,350,718
2237,task_2237,10,0.013,832,1249
2238,task_2238,14,0.007,488,829
2239,task_2239,8,0.007,1039,1339
2240,task_2240,6,0.005,433,655
2241,task_2241,5,0.005,1054,1374
2242,task_2242,11,0.013,1028,1054
2243,task_2243,11,0.013,884,1409
2244,task_2244,12,0.007,784,1238
2245,task_2245,14,0.012,1152,1357
2246,task_2246,10,0.013,1015,1218
2247,task_2247,11,0.01,959,1359
2248,task_2248,5,0.005,1389,1409
2249,task_2249,7,0.005,518,1306
2250,task_2250,10,0.009,722,1353
2251,task_2251,10,0.012,1217,1272
2252,task_2252,6,0.008,747,1293
2253,task_2253,5,0.013,479,726
2254,task_2254,11,0.008,1306,1392
2255,task_2255,12,0.013,933,1267
2256,task_2256,12,0.01,570,1368
2257,task_2257,6,0.011,982,1358
2258,task_2258,13,0.006,911,1118
2259,task_2259,14,0.009,660,744
2260,task_2260,13,0.012,657,1173
2261,task_2261,13,0.01,189,953
2262,task_2262,6,0.011,512,1265
2263,task_2263,12,0.007,112,322
2264,task_2264,7,0.009,86,587
2265,task_2265,5,0.014,981,1180
2266,task_2266,10,0.007,1069,1217
2267,task_2267,11,0.008,915,1161
2268,task_2268,13,0.014,665,867
2269,task_2269,10,0.005,1274,1369
2270,task_2270,12,0.006,97,144
2271,task_2271,7,0.01,898,989
2272,task_2272,12,0.009,564,672
2273,task_2273,13,0.008,703,1264
2274,task_2274,14,0.013,1091,1279
2275,task_2275,12,0.011,495,682
2276,task_2276,6,0.006,1152,1188
2277,task_2277,14,0.011,70,335
2278,task_2278,9,0.006,1380,1430
2279,task_2279,9,0.011,1353,1418
2280,task_2280,8,0.012,1027,1271
2281,task_2281,5,0.014,1212,1379
2282,task_2282,10,0.009,1383,1415
2283,task_2283,10,0.01,1266,1397
2284,task_2284,14,0.007,818,1134
2285,task_2285,12,0.013,1290,1383
2286,task_2286,11,0.013,1227,1427
2287,task_2287,6,0.012,700,1094
2288,task_2288,7,0.014,1381,1431
2289,task_2289,6,0.014,0,1030
2290,task_2290,14,0.014,660,773
2291,task_2291,14,0.01,1224,1288
2292,task_2292,5,0.008,801,1261
2293,task_2293,13,0.006,144,1003
2294,task_2294,9,0.008,219,345
2295,task_2295,10,0.005,802,926
2296,task_2296,7,0.014,1052,1269
2297,task_2297,9,0.012,102,629
2298,task_2298,10,0.013,483,1057
2299,task_2299,9,0.009,299,457
2300,task_2300,12,0.01,26,331
2301,task_2301,5,0.006,1237,1316
2302,task_2302,8,0.008,1379,1430
2303,task_2303,14,0.011,642,772
2304,task_2304,12,0.011,910,1132
2305,task_2305,8,0.009,506,828
2306,task_2306,6,0.011,635,1147
2307,task_2307,12,0.005,361,1407
2308,task_2308,6,0.008,1285,1375
2309,task_2309,11,0.008,1045,1132
2310,task_2310,12,0.009,338,716
2311,task_2311,8,0.009,446,663
