task No.,task_name,execution_time,resource_load,earliest_time,latest_time
3548,task_3548,7,0.006,1029,1138
3549,task_3549,13,0.009,1055,1159
3550,task_3550,13,0.011,713,1432
3551,task_3551,7,0.01,222,414
3552,task_3552,6,0.007,796,1425
3553,task_3553,13,0.01,1349,1394
3554,task_3554,6,0.007,1221,1325
3555,task_3555,10,0.013,1165,1254
3556,task_3556,12,0.014,504,541
3557,task_3557,13,0.011,776,994
3558,task_3558,5,0.006,1238,1286
3559,task_3559,9,0.011,584,734
3560,task_3560,14,0.01,1167,1342
3561,task_3561,13,0.005,91,525
3562,task_3562,7,0.009,228,1308
3563,task_3563,9,0.012,749,886
3564,task_3564,10,0.005,951,1250
3565,task_3565,14,0.008,1074,1139
3566,task_3566,6,0.006,214,1243
3567,task_3567,10,0.009,879,1427
3568,task_3568,10,0.009,591,1423
3569,task_3569,8,0.005,857,1084
3570,task_3570,13,0.009,29,1126
3571,task_3571,9,0.008,948,1316
3572,task_3572,13,0.014,164,851
3573,task_3573,14,0.01,1112,1414
3574,task_3574,14,0.009,202,1204
3575,task_3575,14,0.014,908,1254
3576,task_3576,10,0.012,680,855
3577,task_3577,7,0.007,1253,1419
3578,task_3578,5,0.012,1160,1330
3579,task_3579,13,0.007,606,1182
3580,task_3580,10,0.006,694,1236
3581,task_3581,14,0.012,776,1223
3582,task_3582,14,0.005,1139,1194
3583,task_3583,9,0.013,1119,1176
3584,task_3584,9,0.01,554,662
3585,task_3585,8,0.014,86,773
3586,task_3586,10,0.008,1223,1286
3587,task_3587,12,0.009,976,1236
3588,task_3588,10,0.013,85,1288
3589,task_3589,14,0.011,107,1167
3590,task_3590,5,0.012,1053,1390
3591,task_3591,8,0.01,955,1393
3592,task_3592,11,0.013,714,1082
3593,task_3593,6,0.012,1295,1439
3594,task_3594,6,0.011,235,1027
3595,task_3595,11,0.009,488,1038
3596,task_3596,8,0.013,603,1142
3597,task_3597,11,0.006,845,966
3598,task_3598,7,0.006,424,515
3599,task_3599,6,0.013,977,1129
3600,task_3600,9,0.013,622,952
3601,task_3601,5,0.005,512,710
3602,task_3602,5,0.008,386,1191
3603,task_3603,14,0.011,563,748
3604,task_3604,5,0.011,413,1033
3605,task_3605,9,0.006,606,1143
3606,task_3606,6,0.005,12,173
3607,task_3607,9,0.01,227,1149
3608,task_3608,6,0.008,1378,1426
3609,task_3609,11,0.011,239,1358
3610,task_3610,11,0.011,110,945
3611,task_3611,14,0.005,1198,1234
3612,task_3612,14,0.007,203,400
3613,task_3613,5,0.012,987,1058
3614,task_3614,11,0.009,1144,1378
3615,task_3615,12,0.005,904,951
3616,task_3616,11,0.012,717,935
3617,task_3617,8,0.011,340,604
3618,task_3618,12,0.012,1188,1413
3619,task_3619,14,0.01,942,1069
3620,task_3620,12,0.01,782,1068
3621,task_3621,10,0.005,1210,1416
3622,task_3622,8,0.005,791,838
3623,task_3623,11,0.005,260,1382
3624,task_3624,14,0.011,881,1366
3625,task_3625,13,0.012,634,662
3626,task_3626,5,0.014,704,1095
3627,task_3627,13,0.006,1231,1391
3628,task_3628,13,0.005,1363,1407
3629,task_3629,11,0.007,51,694
3630,task_3630,8,0.012,576,1028
3631,task_3631,7,0.006,734,962
3632,task_3632,14,0.008,0,1210
3633,task_3633,11,0.01,632,997
3634,task_3634,11,0.012,1304,1438
3635,task_3635,5,0.01,1125,1221
3636,task_3636,8,0.005,996,1408
3637,task_3637,8,0.008,108,530
3638,task_3638,9,0.005,203,1170
3639,task_3639,7,0.011,117,380
3640,task_3640,5,0.005,1395,1416
3641,task_3641,5,0.014,985,1001
3642,task_3642,12,0.007,1373,1402
3643,task_3643,5,0.011,1346,1404
3644,task_3644,14,0.005,485,1280
3645,task_3645,7,0.008,1234,1274
3646,task_3646,13,0.01,429,1277
3647,task_3647,5,0.011,394,1065
3648,task_3648,13,0.007,517,952
3649,task_3649,8,0.008,646,1355
3650,task_3650,9,0.006,917,1352
3651,task_3651,9,0.012,121,1301
3652,task_3652,6,0.013,789,1069
3653,task_3653,7,0.012,515,857
3654,task_3654,13,0.006,912,1423
3655,task_3655,6,0.007,220,1078
3656,task_3656,10,0.007,110,995
3657,task_3657,14,0.012,654,1198
3658,task_3658,9,0.01,1218,1363
3659,task_3659,14,0.014,674,1339
3660,task_3660,5,0.005,970,996
3661,task_3661,11,0.008,1388,1433
3662,task_3662,5,0.011,226,383
3663,task_3663,9,0.011,461,1128
3664,task_3664,5,0.005,833,1351
3665,task_3665,8,0.013,796,1077
3666,task_3666,13,0.012,229,649
3667,task_3667,13,0.013,212,928
3668,task_3668,12,0.01,593,835
3669,task_3669,6,0.012,388,721
3670,task_3670,14,0.014,142,899
3671,task_3671,11,0.009,1109,1260
3672,task_3672,11,0.01,216,974
3673,task_3673,11,0.01,915,1271
3674,task_3674,6,0.01,238,775
3675,task_3675,14,0.014,522,1164
3676,task_3676,9,0.01,1356,1429
3677,task_3677,9,0.009,1207,1285
3678,task_3678,7,0.012,629,885
3679,task_3679,7,0.013,1056,1157
3680,task_3680,9,0.014,210,545
3681,task_3681,7,0.01,1023,1150
3682,task_3682,13,0.014,45,702
3683,task_3683,14,0.009,982,1217
3684,task_3684,12,0.013,1386,1426
3685,task_3685,8,0.01,879,1089
3686,task_3686,9,0.008,358,1220
3687,task_3687,12,0.013,657,686
3688,task_3688,14,0.014,983,1399
3689,task_3689,5,0.007,1392,1415
3690,task_3690,11,0.008,425,809
3691,task_3691,6,0.011,102,118
3692,task_3692,11,0.007,568,678
3693,task_3693,11,0.007,831,896
3694,task_3694,10,0.005,765,837
3695,task_3695,11,0.006,1257,1379
3696,task_3696,14,0.01,83,445
3697,task_3697,9,0.012,210,1226
3698,task_3698,11,0.014,192,844
3699,task_3699,7,0.012,100,298
3700,task_3700,5,0.005,430,473
3701,task_3701,13,0.014,908,1414
3702,task_3702,5,0.014,690,1252
3703,task_3703,11,0.009,712,1087
3704,task_3704,14,0.008,854,1391
3705,task_3705,10,0.005,1338,1384
3706,task_3706,5,0.013,610,1163
3707,task_3707,6,0.011,558,1199
3708,task_3708,11,0.005,1357,1391
3709,task_3709,8,0.014,319,1382
3710,task_3710,5,0.011,206,1219
3711,task_3711,5,0.006,1127,1287
3712,task_3712,5,0.008,203,273
3713,task_3713,9,0.008,294,1041
3714,task_3714,13,0.008,630,1052
3715,task_3715,13,0.005,141,1402
3716,task_3716,6,0.009,1326,1374
3717,task_3717,13,0.006,1078,1208
3718,task_3718,7,0.007,272,706
3719,task_3719,7,0.005,988,1215
3720,task_3720,13,0.009,1359,1416
3721,task_3721,9,0.01,1247,1358
3722,task_3722,11,0.013,1042,1354
3723,task_3723,13,0.009,917,1429
3724,task_3724,11,0.012,878,926
3725,task_3725,12,0.013,1139,1305
3726,task_3726,13,0.005,1070,1432
3727,task_3727,6,0.008,1166,1265
3728,task_3728,5,0.005,713,1345
3729,task_3729,8,0.012,17,1182
3730,task_3730,8,0.005,340,666
3731,task_3731,13,0.014,1281,1342
3732,task_3732,7,0.005,1150,1172
3733,task_3733,8,0.007,1038,1184
3734,task_3734,5,0.012,446,1199
3735,task_3735,11,0.005,791,883
3736,task_3736,7,0.013,1229,1431
3737,task_3737,9,0.005,432,1361
3738,task_3738,9,0.005,878,1134
3739,task_3739,8,0.013,1028,1398
3740,task_3740,6,0.01,176,317
3741,task_3741,10,0.007,172,996
3742,task_3742,14,0.011,138,671
3743,task_3743,9,0.013,1022,1381
3744,task_3744,6,0.008,74,752
3745,task_3745,13,0.011,933,1166
3746,task_3746,9,0.01,531,988
3747,task_3747,8,0.007,1351,1395
3748,task_3748,7,0.013,1004,1091
3749,task_3749,12,0.009,801,1111
3750,task_3750,8,0.007,1104,1232
3751,task_3751,13,0.008,838,1039
3752,task_3752,14,0.012,1184,1354
3753,task_3753,12,0.013,195,961
3754,task_3754,5,0.011,454,866
3755,task_3755,14,0.01,1046,1384
3756,task_3756,9,0.007,835,1219
3757,task_3757,13,0.006,1050,1334
3758,task_3758,8,0.007,655,1080
3759,task_3759,14,0.007,1000,1219
3760,task_3760,5,0.014,629,1076
3761,task_3761,6,0.014,626,1397
3762,task_3762,6,0.012,453,1336
3763,task_3763,12,0.005,622,1029
3764,task_3764,8,0.012,701,770
3765,task_3765,10,0.014,1236,1390
3766,task_3766,12,0.01,152,246
3767,task_3767,13,0.011,899,1359
3768,task_3768,9,0.013,205,1130
3769,task_3769,13,0.011,552,1143
3770,task_3770,9,0.009,1051,1374
3771,task_3771,6,0.013,630,733
3772,task_3772,6,0.009,1282,1360
3773,task_3773,14,0.006,739,1334
3774,task_3774,7,0.006,610,1028
3775,task_3775,10,0.005,1146,1428
3776,task_3776,6,0.011,1033,1243
3777,task_3777,14,0.007,161,286
3778,task_3778,11,0.014,1033,1367
3779,task_3779,13,0.009,91,1322
3780,task_3780,7,0.012,1282,1347
3781,task_3781,6,0.007,755,1339
3782,task_3782,8,0.006,192,847
3783,task_3783,6,0.006,960,1143
3784,task_3784,12,0.011,1199,1348
3785,task_3785,7,0.013,403,1183
3786,task_3786,13,0.009,480,1382
3787,task_3787,6,0.01,320,956
3788,task_3788,13,0.007,260,1098
3789,task_3789,12,0.012,84,1100
3790,task_3790,5,0.007,384,1297
3791,task_3791,11,0.009,234,1245
3792,task_3792,9,0.009,847,949
3793,task_3793,12,0.009,692,773
3794,task_3794,5,0.007,863,1152
3795,task_3795,7,0.01,559,846
3796,task_3796,8,0.007,980,1095
3797,task_3797,11,0.007,1115,1154
3798,task_3798,10,0.009,345,1084
3799,task_3799,5,0.014,889,998
3800,task_3800,6,0.013,1244,1391
3801,task_3801,9,0.007,75,750
3802,task_3802,10,0.005,555,1131
3803,task_3803,14,0.005,320,1378
3804,task_3804,9,0.014,646,1294
3805,task_3805,9,0.005,1355,1374
3806,task_3806,14,0.007,752,913
3807,task_3807,10,0.014,1167,1242
3808,task_3808,12,0.013,1283,1330
3809,task_3809,8,0.006,1344,1380
3810,task_3810,6,0.013,1086,1251
3811,task_3811,12,0.009,631,1073
3812,task_3812,9,0.01,818,1182
3813,task_3813,11,0.014,178,901
3814,task_3814,8,0.013,732,1143
3815,task_3815,6,0.01,667,1304
3816,task_3816,13,0.009,1070,1300
3817,task_3817,10,0.01,1002,1218
3818,task_3818,11,0.008,569,818
3819,task_3819,13,0.012,1340,1387
3820,task_3820,13,0.013,1381,1415
3821,task_3821,13,0.009,502,753
3822,task_3822,8,0.008,22,411
3823,task_3823,7,0.006,807,867
3824,task_3824,14,0.006,787,1005
3825,task_3825,12,0.007,526,1005
3826,task_3826,9,0.012,831,1029
3827,task_3827,13,0.006,1153,1193
3828,task_3828,10,0.009,449,1079
3829,task_3829,13,0.01,929,1078
3830,task_3830,9,0.011,961,980
3831,task_3831,8,0.006,1241,1430
3832,task_3832,12,0.011,1009,1264
3833,task_3833,13,0.007,956,1031
3834,task_3834,5,0.007,1298,1405
3835,task_3835,5,0.005,1157,1394
3836,task_3836,6,0.011,922,1151
3837,task_3837,5,0.01,1303,1420
3838,task_3838,8,0.006,400,1184
3839,task_3839,13,0.006,813,1170
3840,task_3840,6,0.01,879,1155
3841,task_3841,12,0.013,1358,1425
3842,task_3842,12,0.013,250,1268
3843,task_3843,8,0.006,228,882
3844,task_3844,13,0.013,1171,1413
3845,task_3845,11,0.009,645,1204
3846,task_3846,5,0.007,496,1403
3847,task_3847,10,0.005,562,1244
3848,task_3848,12,0.009,1085,1321
3849,task_3849,6,0.008,1314,1375
3850,task_3850,14,0.008,979,1424
3851,task_3851,7,0.005,122,746
3852,task_3852,9,0.009,1148,1370
3853,task_3853,5,0.009,23,207
3854,task_3854,13,0.01,658,696
3855,task_3855,12,0.011,1083,1424
3856,task_3856,8,0.011,766,1339
3857,task_3857,8,0.006,468,1202
3858,task_3858,10,0.009,1185,1341
3859,task_3859,10,0.01,454,1077
3860,task_3860,7,0.005,1394,1438
3861,task_3861,8,0.01,853,1024
3862,task_3862,5,0.01,918,1218
3863,task_3863,14,0.013,511,1206
3864,task_3864,5,0.014,678,958
3865,task_3865,6,0.011,992,1244
3866,task_3866,14,0.007,1391,1436
3867,task_3867,9,0.005,46,490
3868,task_3868,13,0.009,1289,1391
3869,task_3869,8,0.013,670,701
3870,task_3870,5,0.014,946,1284
3871,task_3871,14,0.01,1049,1116
3872,task_3872,7,0.011,1346,1371
3873,task_3873,13,0.01,947,1013
3874,task_3874,6,0.014,1107,1263
3875,task_3875,5,0.005,1313,1332
3876,task_3876,13,0.009,521,1243
3877,task_3877,7,0.013,851,1051
3878,task_3878,10,0.008,550,1343
3879,task_3879,8,0.006,20,447
3880,task_3880,13,0.006,32,194
3881,task_3881,9,0.01,1235,1341
3882,task_3882,7,0.01,721,1202
3883,task_3883,13,0.006,852,918
3884,task_3884,13,0.013,1091,1332
3885,task_3885,6,0.01,796,825
3886,task_3886,6,0.012,803,919
3887,task_3887,13,0.01,253,1330
3888,task_3888,7,0.009,838,1336
3889,task_3889,12,0.01,499,999
3890,task_3890,13,0.009,20,584
3891,task_3891,11,0.01,509,865
3892,task_3892,12,0.013,101,238
3893,task_3893,5,0.005,920,960
3894,task_3894,11,0.013,689,1134
3895,task_3895,8,0.005,502,1114
3896,task_3896,14,0.008,928,1395
3897,task_3897,11,0.012,996,1154
3898,task_3898,7,0.01,617,981
3899,task_3899,8,0.009,787,1113
3900,task_3900,7,0.007,762,789
3901,task_3901,14,0.01,1175,1292
3902,task_3902,5,0.008,632,1405
3903,task_3903,12,0.012,682,1153
3904,task_3904,8,0.007,651,730
3905,task_3905,7,0.014,112,591
3906,task_3906,10,0.013,790,823
3907,task_3907,13,0.008,945,1107
3908,task_3908,14,0.005,1135,1253
3909,task_3909,13,0.014,572,1105
3910,task_3910,5,0.014,220,1191
3911,task_3911,14,0.01,359,746
3912,task_3912,10,0.014,825,1206
3913,task_3913,5,0.008,592,1013
3914,task_3914,12,0.006,376,1018
3915,task_3915,9,0.007,803,854
3916,task_3916,8,0.008,433,1307
3917,task_3917,5,0.006,334,840
3918,task_3918,6,0.012,752,1016
3919,task_3919,7,0.008,717,1151
3920,task_3920,10,0.006,129,482
3921,task_3921,9,0.01,1134,1198
3922,task_3922,11,0.014,345,1258
3923,task_3923,13,0.011,758,1301
3924,task_3924,5,0.006,357,1181
3925,task_3925,6,0.007,1095,1251
3926,task_3926,12,0.007,354,1194
3927,task_3927,13,0.009,354,505
3928,task_3928,6,0.012,1016,1427
3929,task_3929,8,0.013,567,768
3930,task_3930,10,0.01,793,816
3931,task_3931,10,0.006,184,1193
3932,task_3932,10,0.008,325,780
3933,task_3933,12,0.014,1243,1281
3934,task_3934,13,0.011,201,1414
3935,task_3935,10,0.008,1225,1267
3936,task_3936,8,0.005,1031,1123
3937,task_3937,11,0.012,484,1201
3938,task_3938,10,0.01,559,683
3939,task_3939,13,0.012,60,557
3940,task_3940,9,0.011,296,1172
3941,task_3941,9,0.013,1167,1392
3942,task_3942,12,0.01,64,1414
3943,task_3943,9,0.007,859,941
3944,task_3944,14,0.008,317,1395
3945,task_3945,7,0.005,1330,1365
3946,task_3946,6,0.007,694,1064
3947,task_3947,6,0.011,1121,1153
3948,task_3948,13,0.012,486,1404
3949,task_3949,9,0.012,1313,1396
3950,task_3950,14,0.012,982,1214
3951,task_3951,9,0.014,1239,1422
3952,task_3952,8,0.007,691,989
3953,task_3953,11,0.005,1234,1418
3954,task_3954,10,0.014,539,1091
3955,task_3955,7,0.011,127,721
3956,task_3956,12,0.005,318,1347
3957,task_3957,11,0.005,1035,1186
3958,task_3958,7,0.012,474,555
3959,task_3959,14,0.013,1057,1345
3960,task_3960,12,0.006,364,395
3961,task_3961,12,0.013,54,304
3962,task_3962,8,0.009,518,1023
3963,task_3963,6,0.012,982,1240
3964,task_3964,10,0.013,961,1276
3965,task_3965,10,0.009,924,959
3966,task_3966,7,0.014,832,1024
3967,task_3967,12,0.01,921,1070
3968,task_3968,5,0.013,18,877
3969,task_3969,6,0.006,919,1338
3970,task_3970,10,0.008,536,770
3971,task_3971,5,0.014,844,1172
3972,task_3972,5,0.007,825,1364
3973,task_3973,8,0.007,1221,1249
3974,task_3974,9,0.013,1098,1336
3975,task_3975,6,0.012,800,1197
3976,task_3976,13,0.013,13,1245
3977,task_3977,7,0.012,158,694
3978,task_3978,5,0.012,334,1164
3979,task_3979,11,0.013,691,1239
3980,task_3980,11,0.008,467,1008
3981,task_3981,6,0.008,1366,1397
3982,task_3982,9,0.011,899,1300
3983,task_3983,6,0.01,1016,1069
3984,task_3984,9,0.007,885,1094
3985,task_3985,6,0.014,835,1011
3986,task_3986,10,0.006,42,882
3987,task_3987,13,0.011,607,1153
3988,task_3988,9,0.01,171,265
3989,task_3989,5,0.009,1266,1286
3990,task_3990,14,0.008,1365,1411
3991,task_3991,10,0.006,428,739
3992,task_3992,13,0.014,1003,1251
3993,task_3993,8,0.011,877,1366
3994,task_3994,11,0.012,1027,1136
3995,task_3995,11,0.011,305,462
3996,task_3996,5,0.006,364,1400
3997,task_3997,9,0.013,28,1089
3998,task_3998,8,0.012,129,1382
3999,task_3999,14,0.014,1274,1306
4000,task_4000,12,0.012,206,1343
4001,task_4001,7,0.012,947,1287
4002,task_4002,8,0.013,395,1349
4003,task_4003,12,0.009,1064,1272
4004,task_4004,14,0.011,601,756
4005,task_4005,9,0.013,47,902
4006,task_4006,5,0.007,133,1250
4007,task_4007,7,0.013,136,1075
4008,task_4008,5,0.005,430,1394
4009,task_4009,12,0.005,1168,1331
4010,task_4010,5,0.008,407,453
4011,task_4011,8,0.005,1105,1207
4012,task_4012,6,0.006,823,849
4013,task_4013,14,0.01,1267,1306
4014,task_4014,5,0.01,769,1011
4015,task_4015,14,0.012,550,1256
4016,task_4016,6,0.009,92,413
4017,task_4017,13,0.011,454,745
4018,task_4018,7,0.01,199,513
4019,task_4019,8,0.012,1368,1438
4020,task_4020,12,0.013,832,1050
4021,task_4021,10,0.008,1092,1393
4022,task_4022,10,0.014,814,1225
4023,task_4023,5,0.006,882,978
4024,task_4024,6,0.009,1141,1359
4025,task_4025,5,0.008,1207,1414
4026,task_4026,9,0.012,4,824
4027,task_4027,14,0.011,839,946
4028,task_4028,13,0.01,1169,1348
4029,task_4029,11,0.012,781,897
4030,task_4030,12,0.012,773,1404
4031,task_4031,13,0.005,265,1281
4032,task_4032,5,0.005,902,1393
4033,task_4033,14,0.012,1360,1435
4034,task_4034,12,0.009,869,1102
4035,task_4035,14,0.008,1271,1390
4036,task_4036,14,0.011,407,753
4037,task_4037,6,0.014,75,562
4038,task_4038,9,0.006,972,1142
4039,task_4039,6,0.006,197,825
4040,task_4040,5,0.005,671,1317
4041,task_4041,14,0.014,892,1277
4042,task_4042,6,0.012,608,1054
4043,task_4043,10,0.011,1147,1298
4044,task_4044,8,0.005,1102,1434
4045,task_4045,9,0.014,1356,1434
4046,task_4046,11,0.014,265,763
4047,task_4047,10,0.012,794,878
4048,task_4048,8,0.013,351,425
4049,task_4049,7,0.006,110,1380
4050,task_4050,14,0.011,699,1020
4051,task_4051,5,0.011,561,1170
4052,task_4052,14,0.006,941,1134
4053,task_4053,5,0.007,1006,1307
4054,task_4054,11,0.012,572,1071
4055,task_4055,9,0.01,854,1327
4056,task_4056,10,0.014,1307,1403
4057,task_4057,7,0.011,1245,1322
4058,task_4058,12,0.005,777,1051
4059,task_4059,6,0.014,721,897
4060,task_4060,7,0.009,132,294
4061,task_4061,13,0.006,260,1267
4062,task_4062,9,0.013,903,1157
4063,task_4063,11,0.006,427,699
4064,task_4064,7,0.01,1244,1394
4065,task_4065,9,0.01,1364,1430
4066,task_4066,13,0.011,79,1391
4067,task_4067,14,0.006,111,568
4068,task_4068,14,0.008,883,929
4069,task_4069,10,0.011,1340,1369
4070,task_4070,7,0.008,796,854
4071,task_4071,12,0.01,901,1403
4072,task_4072,7,0.014,935,1078
4073,task_4073,12,0.011,345,824
4074,task_4074,13,0.008,80,159
4075,task_4075,12,0.009,129,257
4076,task_4076,14,0.006,584,876
4077,task_4077,12,0.013,1124,1423
4078,task_4078,7,0.007,426,973
4079,task_4079,10,0.008,931,1095
4080,task_4080,9,0.009,155,604
4081,task_4081,11,0.011,872,1177
4082,task_4082,8,0.01,896,1061
4083,task_4083,11,0.006,516,1077
4084,task_4084,14,0.007,727,1184
4085,task_4085,9,0.007,1227,1339
4086,task_4086,6,0.009,896,1014
4087,task_4087,14,0.005,1109,1182
4088,task_4088,12,0.011,1042,1075
4089,task_4089,12,0.01,551,1002
4090,task_4090,10,0.009,99,1268
4091,task_4091,9,0.01,516,875
4092,task_4092,13,0.008,941,1040
4093,task_4093,13,0.011,414,499
4094,task_4094,9,0.013,949,1337
4095,task_4095,14,0.007,8,774
4096,task_4096,5,0.005,605,1173
4097,task_4097,11,0.01,307,1247
4098,task_4098,7,0.009,1298,1338
4099,task_4099,9,0.01,1391,1417
4100,task_4100,7,0.011,802,1002
4101,task_4101,14,0.009,4,689
4102,task_4102,5,0.014,1187,1348
4103,task_4103,9,0.008,557,662
4104,task_4104,6,0.008,120,1331
4105,task_4105,11,0.005,40,152
4106,task_4106,10,0.009,1079,1384
4107,task_4107,12,0.012,859,1185
4108,task_4108,14,0.014,178,1051
4109,task_4109,14,0.005,1348,1395
4110,task_4110,6,0.007,800,1109
4111,task_4111,11,0.005,369,1118
4112,task_4112,9,0.009,78,587
4113,task_4113,7,0.011,1181,1431
4114,task_4114,12,0.008,957,1198
4115,task_4115,8,0.005,655,1021
4116,task_4116,5,0.011,1048,1076
4117,task_4117,13,0.013,439,1021
4118,task_4118,7,0.012,374,1401
4119,task_4119,13,0.012,559,1277
4120,task_4120,14,0.009,1252,1331
4121,task_4121,9,0.007,397,1236
4122,task_4122,9,0.014,281,483
4123,task_4123,5,0.011,99,969
4124,task_4124,13,0.014,837,1378
4125,task_4125,7,0.011,466,1192
4126,task_4126,7,0.013,479,1099
4127,task_4127,10,0.011,566,719
4128,task_4128,9,0.012,893,1205
4129,task_4129,5,0.009,59,217
4130,task_4130,14,0.006,700,990
4131,task_4131,10,0.005,57,300
4132,task_4132,8,0.012,575,1368
4133,task_4133,8,0.012,183,969
4134,task_4134,5,0.008,1305,1337
4135,task_4135,12,0.006,41,361
4136,task_4136,10,0.008,856,1226
4137,task_4137,8,0.013,81,1217
4138,task_4138,12,0.007,196,469
4139,task_4139,6,0.014,1322,1360
4140,task_4140,12,0.007,255,1435
4141,task_4141,6,0.009,1304,1351
4142,task_4142,13,0.013,857,1039
4143,task_4143,7,0.007,1086,1336
4144,task_4144,12,0.014,30,1022
4145,task_4145,12,0.011,570,1020
4146,task_4146,7,0.006,1157,1244
4147,task_4147,8,0.009,461,894
4148,task_4148,6,0.008,424,1179
4149,task_4149,11,0.01,694,967
4150,task_4150,6,0.007,245,263
4151,task_4151,5,0.011,497,956
4152,task_4152,13,0.009,1288,1341
4153,task_4153,13,0.009,1152,1420
4154,task_4154,6,0.005,570,696
4155,task_4155,11,0.013,280,1409
4156,task_4156,10,0.006,272,326
4157,task_4157,14,0.009,323,677
4158,task_4158,13,0.012,366,1334
4159,task_4159,13,0.006,1186,1279
4160,task_4160,11,0.005,805,1234
4161,task_4161,11,0.005,1198,1371
4162,task_4162,7,0.01,217,675
4163,task_4163,13,0.006,1141,1438
4164,task_4164,11,0.006,471,883
4165,task_4165,13,0.007,495,614
4166,task_4166,5,0.007,268,1396
4167,task_4167,8,0.01,95,606
4168,task_4168,7,0.009,779,1188
4169,task_4169,10,0.012,1340,1363
4170,task_4170,5,0.01,435,828
4171,task_4171,7,0.013,986,1180
4172,task_4172,8,0.008,637,843
4173,task_4173,12,0.008,1078,1114
4174,task_4174,12,0.013,327,934
4175,task_4175,8,0.006,218,1136
4176,task_4176,11,0.008,210,939
4177,task_4177,13,0.013,999,1349
4178,task_4178,12,0.008,1236,1385
4179,task_4179,14,0.01,227,987
4180,task_4180,6,0.006,1094,1222
4181,task_4181,9,0.006,825,900
4182,task_4182,14,0.009,1294,1331
4183,task_4183,13,0.013,553,588
4184,task_4184,12,0.013,936,1343
4185,task_4185,11,0.012,501,692
4186,task_4186,8,0.007,1346,1388
4187,task_4187,9,0.007,108,779
4188,task_4188,13,0.011,1132,1359
4189,task_4189,14,0.008,66,1077
4190,task_4190,5,0.005,1186,1214
4191,task_4191,11,0.007,250,1203
4192,task_4192,11,0.01,573,1298
4193,task_4193,10,0.005,445,924
4194,task_4194,14,0.01,654,921
4195,task_4195,7,0.011,1258,1292
4196,task_4196,11,0.006,1312,1436
4197,task_4197,9,0.012,536,1040
4198,task_4198,13,0.006,543,662
4199,task_4199,12,0.012,901,1024
4200,task_4200,5,0.011,120,1406
4201,task_4201,13,0.007,131,1407
4202,task_4202,7,0.009,485,686
4203,task_4203,13,0.009,46,856
4204,task_4204,7,0.014,1256,1335
4205,task_4205,14,0.007,663,1098
4206,task_4206,9,0.013,1118,1244
4207,task_4207,6,0.005,931,1062
4208,task_4208,9,0.014,392,516
4209,task_4209,10,0.012,1310,1377
4210,task_4210,13,0.008,604,796
4211,task_4211,9,0.01,1120,1366
4212,task_4212,8,0.006,970,1020
4213,task_4213,13,0.006,428,1172
4214,task_4214,8,0.005,324,525
4215,task_4215,14,0.007,96,855
4216,task_4216,8,0.014,135,737
4217,task_4217,6,0.013,772,980
4218,task_4218,7,0.014,1365,1404
4219,task_4219,14,0.007,920,1015
4220,task_4220,10,0.014,28,103
4221,task_4221,9,0.01,1334,1401
4222,task_4222,12,0.006,1310,1332
4223,task_4223,8,0.013,1150,1314
4224,task_4224,8,0.005,1312,1376
4225,task_4225,5,0.005,778,1397
4226,task_4226,8,0.009,1317,1384
4227,task_4227,13,0.009,123,327
4228,task_4228,12,0.005,781,1006
4229,task_4229,13,0.012,204,875
4230,task_4230,12,0.007,1121,1427
4231,task_4231,7,0.01,1126,1358
4232,task_4232,8,0.009,17,668
4233,task_4233,10,0.013,595,1019
4234,task_4234,11,0.005,1268,1402
4235,task_4235,14,0.007,347,1375
4236,task_4236,8,0.008,1173,1243
4237,task_4237,11,0.011,399,859
4238,task_4238,7,0.013,652,1150
4239,task_4239,10,0.005,39,858
4240,task_4240,7,0.008,241,662
4241,task_4241,9,0.005,823,1101
4242,task_4242,9,0.012,1308,1409
4243,task_4243,8,0.008,318,458
4244,task_4244,5,0.012,548,830
4245,task_4245,9,0.007,1138,1295
4246,task_4246,10,0.012,36,930
4247,task_4247,5,0.013,741,763
4248,task_4248,10,0.014,842,1152
4249,task_4249,14,0.012,788,971
4250,task_4250,8,0.005,885,1346
4251,task_4251,6,0.008,1399,1420
4252,task_4252,11,0.005,1143,1286
4253,task_4253,12,0.013,664,1202
4254,task_4254,11,0.012,733,779
4255,task_4255,5,0.007,501,1433
4256,task_4256,13,0.014,1148,1425
4257,task_4257,6,0.005,178,1190
4258,task_4258,9,0.01,607,895
4259,task_4259,13,0.008,4,102
4260,task_4260,7,0.013,670,946
4261,task_4261,13,0.005,1182,1252
4262,task_4262,9,0.009,943,1197
4263,task_4263,6,0.014,662,778
4264,task_4264,10,0.014,101,812
4265,task_4265,10,0.007,125,1081
4266,task_4266,13,0.009,115,257
4267,task_4267,14,0.014,56,232
4268,task_4268,8,0.008,896,1179
4269,task_4269,11,0.012,693,1305
4270,task_4270,10,0.014,1052,1245
4271,task_4271,14,0.014,526,867
4272,task_4272,11,0.009,927,1414
4273,task_4273,8,0.013,144,807
4274,task_4274,7,0.007,1038,1114
4275,task_4275,8,0.007,595,1390
4276,task_4276,6,0.009,126,1359
4277,task_4277,14,0.014,1170,1307
4278,task_4278,14,0.012,1128,1173
4279,task_4279,7,0.006,390,745
4280,task_4280,7,0.008,1093,1237
4281,task_4281,5,0.005,77,923
4282,task_4282,11,0.013,751,1363
4283,task_4283,7,0.01,269,1109
